sourceTaxonName,interactionTypeName,targetTaxonName,Mass_kg,Mass_source,decimalLatitude,decimalLongitude,localityName,sourceCitation
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-32.16666667,151.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-32.16666667,151.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-30.01666667,138.05,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,38.85833333,22.325,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-31.41666667,116.0833333,Chittering Lake,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,37.06666667,75.75,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-32.7,149.1666667,Foreshores of Lake Burrendong,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,38.85833333,22.325,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,38.85833333,22.325,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-31.41666667,116.0833333,Chittering Lake,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-33.375,150.5083333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-23.76666667,138.4666667,Ethabuka Reserve,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Mus musculus,0.014,Mace_Harvey_1983,-30.01666667,138.05,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes velox,eats,Mus musculus,0.014,Mace_Harvey_1983,38.9075,-101.7606,Rangeland,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Urocyon littoralis,eats,Mus musculus,0.014,Mace_Harvey_1983,32.91666667,-118.5,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes macrotis,eats,Mus musculus,0.014,Mace_Harvey_1983,35.6344,-119.747,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Urocyon littoralis,eats,Mus musculus,0.014,Mace_Harvey_1983,32.91666667,-118.5,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Mus musculus,0.014,Mace_Harvey_1983,35.93333333,71.66666667,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,36.4979,-119.7051,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,36.4979,-119.7051,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,32.8885,-86.7033,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Mus musculus,0.014,Mace_Harvey_1983,42.83333333,-115.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes velox,eats,Mustela frenata,0.165,Harestad_ Bunnel_1979,39.3483,-101.7263,Cropland,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes velox,eats,Mustela frenata,0.165,Harestad_ Bunnel_1979,38.9075,-101.7606,Rangeland,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Mustela frenata,0.165,Harestad_ Bunnel_1979,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Nasua narica,5,Gittleman and Harvey (1982),NA,NA,NA,NA
Canis latrans,eats,Nasua nasua,3.79385,EltonTraits,19.525,-105.0333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Nasua nasua,3.79385,EltonTraits,19.525,-105.0333334,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,27.6892,-81.5912,Urban,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,35.1227,-79.2311,Fort Bragg Military Installation (FBMI),"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,27.6892,-81.5912,Urban,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,35.1227,-79.2311,Fort Bragg Military Installation (FBMI),"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,27.9,-82.68333333,BCP,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,32.8885,-86.7033,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,35.1227,-79.2311,Fort Bragg Military Installation (FBMI),"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.127059,-88.036996,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,eats,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.127059,-88.036996,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,38.9175509,-77.279589,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,45.363005,-75.863067,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,44.913699,-93.443044,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.5749033414,-79.5813158065,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,39.8980579722,-74.9353129722,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,39.897364,-74.935056,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.7203989449,-79.3770447458,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,41.2082790311,-72.7553302168,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,30.4139433812,-91.1833150622,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,40.497983254,-74.4959166528,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,30.412230212,-91.1727572632,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,34.2367621,-84.4907621,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,38.891845000000004,-76.52398,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.1167638241,-79.3076234051,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,42.413687,-71.510463,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.6739283333,-79.3013533333,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,47.0794,-122.9390944444,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,42.0675852441,-71.5683401781,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,41.9541483333,-88.4008583333,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,43.2878869762,-79.8852910041,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,45.2622301329,-79.6435916796,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Vulpes vulpes,preysOn,Sciurus carolinensis,0.625,Mace_Harvey_1983,45.2622301329,-79.6435916796,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
